asdf_id,oco2_xco2_yearly.2015.mean,oco2_xco2_yearly.2015.max,oco2_xco2_yearly.2015.min,oco2_xco2_yearly.2017.mean,oco2_xco2_yearly.2017.max,oco2_xco2_yearly.2017.min,oco2_xco2_yearly.2018.mean,oco2_xco2_yearly.2018.max,oco2_xco2_yearly.2018.min,oco2_xco2_yearly.2016.mean,oco2_xco2_yearly.2016.max,oco2_xco2_yearly.2016.min,adm,gbid,Name,Level,adm_int,feature_id,iso,gqid
166,400.275421021,401.705480957,399.43641917,404.503411218,407.990397135,401.213638306,408.817559198,409.28652351,408.114227295,403.809623944,405.337507768,400.190897625,ADM3,MLI_ADM3_1_3_3_166,Hombori,ADM3,3,166,MLI,166
167,399.473080848,400.163146101,399.079467375,407.948418687,409.211395264,405.81718885,409.277012569,410.214271546,407.831809999,404.775532894,405.921966553,402.368469239,ADM3,MLI_ADM3_1_3_3_167,Haire,ADM3,3,167,MLI,167
168,399.839912658,400.19055847,399.540845737,406.726615657,407.683013423,405.933476607,408.291705438,409.116338094,407.473766824,405.144234935,405.921966553,404.402044429,ADM3,MLI_ADM3_1_3_3_168,Gandamia,ADM3,3,168,MLI,168
169,399.510176199,402.236798968,398.607940674,405.374322618,406.81518425,404.074679783,407.630717101,410.193720037,404.593460083,402.47198378,404.888020106,399.864463806,ADM3,MLI_ADM3_1_3_3_169,Djaptodji,ADM3,3,169,MLI,169
170,398.738686149,398.8990096,398.585746257,405.283906946,405.751160215,404.809958509,406.190185201,406.938753703,404.947977702,404.736033235,405.286934565,402.614126296,ADM3,MLI_ADM3_1_3_3_170,Dianwely,ADM3,3,170,MLI,170
171,399.499058396,399.722305298,398.695980496,405.497827514,406.389356332,404.639819516,407.25399988,408.018404643,406.199813842,404.573639638,405.824920654,403.849781893,ADM3,MLI_ADM3_1_3_3_171,Debere,ADM3,3,171,MLI,171
172,400.102675149,401.351701525,398.380691528,404.877366832,405.337164868,404.074679783,407.9735615,409.630819702,405.479156494,403.756667432,405.824920654,402.010796017,ADM3,MLI_ADM3_1_3_3_172,Dangol Bore,ADM3,3,172,MLI,172
173,400.347241327,400.667701086,400.247292173,404.009500651,404.661635897,403.636277038,408.807747168,408.977370262,408.638334751,405.438409116,405.808609009,404.492089408,ADM3,MLI_ADM3_1_3_3_173,Mopti Commune,ADM3,3,173,MLI,173
174,400.606918572,402.127280866,399.969703727,405.362590708,405.952570597,404.417090946,409.417826903,409.538096428,409.186318875,402.036133113,405.052574158,400.439091274,ADM3,MLI_ADM3_1_3_3_174,Sasalbe,ADM3,3,174,MLI,174
175,401.328973235,403.110846127,400.112202962,406.605639908,407.474843343,405.499237775,408.589004036,409.928385417,407.54216173,403.539575283,404.719563802,402.61235555,ADM3,MLI_ADM3_1_3_3_175,Zantiebougou,ADM3,3,175,MLI,175
176,403.112879171,405.032470703,401.017333984,406.433085882,406.800757127,405.994007975,408.776908584,409.928385417,408.588280047,404.106336254,404.67086029,403.267375469,ADM3,MLI_ADM3_1_3_3_176,Kokele,ADM3,3,176,MLI,176
177,401.390051723,402.23003923,399.554702677,407.256100142,408.65540229,405.534100532,408.745849674,409.036763509,408.584159618,400.598615237,402.696536671,399.520233154,ADM3,MLI_ADM3_1_3_3_177,Mande,ADM3,3,177,MLI,177
178,399.509915726,399.641118707,399.359643159,408.83661863,409.843933105,407.702180281,409.400720842,409.44715627,409.23396391,405.252015073,405.68270874,404.231384277,ADM3,MLI_ADM3_1_3_3_178,Yoro,ADM3,3,178,MLI,178
179,399.391914914,400.782015482,398.91177817,404.371966902,405.013870239,403.790085793,406.358458427,408.248975966,405.013893127,404.567666876,405.079450226,403.884490967,ADM3,MLI_ADM3_1_3_3_179,Madougou,ADM3,3,179,MLI,179
