asdf_id,oco2_xco2_yearly.2015.mean,oco2_xco2_yearly.2015.max,oco2_xco2_yearly.2015.min,oco2_xco2_yearly.2017.mean,oco2_xco2_yearly.2017.max,oco2_xco2_yearly.2017.min,oco2_xco2_yearly.2018.mean,oco2_xco2_yearly.2018.max,oco2_xco2_yearly.2018.min,oco2_xco2_yearly.2016.mean,oco2_xco2_yearly.2016.max,oco2_xco2_yearly.2016.min,adm,gbid,Name,Level,adm_int,feature_id,iso,gqid
10,398.854056826,400.43267132,395.281280518,403.492250746,405.08567088,401.765853079,405.680650266,407.282449777,402.783059692,402.147982283,404.138224284,399.950035731,ADM2,ZWE_ADM2_1_3_3_10,Chirumhanzu,ADM2,2,10,ZWE,10
11,399.156231726,401.151428749,397.408716837,403.472673892,406.118530274,400.62266371,405.778000189,408.02557373,404.827514648,402.722057985,404.608795166,401.336653186,ADM2,ZWE_ADM2_1_3_3_11,Makoni,ADM2,2,11,ZWE,11
12,399.785118514,402.14718628,394.385025026,404.375981988,408.29868571,401.19991684,406.96111581,411.769500733,403.071523031,402.586330742,406.445465088,399.557876587,ADM2,ZWE_ADM2_1_3_3_12,Kwekwe,ADM2,2,12,ZWE,12
13,398.44567116,400.289798991,393.767364503,402.444145139,406.415748172,399.352075913,405.4319282,409.36396252,403.39598999,402.103634768,404.365826755,400.516827813,ADM2,ZWE_ADM2_1_3_3_13,Nkayi,ADM2,2,13,ZWE,13
14,399.016288087,401.226888216,395.899384418,404.150537904,408.29868571,399.596435548,406.579704409,410.776818073,405.131231479,402.780620519,406.445465088,400.509896529,ADM2,ZWE_ADM2_1_3_3_14,Gokwe South,ADM2,2,14,ZWE,14
15,399.720823055,401.634715687,397.374713898,405.098503423,407.17421627,399.596435548,406.538343159,407.73097011,405.326964315,403.535994407,406.00111888,401.128327688,ADM2,ZWE_ADM2_1_3_3_15,Gokwe North,ADM2,2,15,ZWE,15
16,398.387367326,399.976216634,396.218946669,402.726654399,404.861755371,399.863220215,405.390609328,406.76875892,402.435841878,401.323880345,403.317169189,399.196380615,ADM2,ZWE_ADM2_1_3_3_16,Buhera,ADM2,2,16,ZWE,16
17,398.874047698,400.058542252,394.946164218,402.258734717,404.121177145,399.605445862,406.028994802,407.749707031,404.11344401,401.17697896,403.286239624,400.531669772,ADM2,ZWE_ADM2_1_3_3_17,Umzingwane,ADM2,2,17,ZWE,17
18,398.610775139,400.265422587,396.197900198,404.002576298,406.034443905,402.561987506,406.014928173,407.624721213,404.907330257,402.093698363,403.402513776,400.838410349,ADM2,ZWE_ADM2_1_3_3_18,Insiza,ADM2,2,18,ZWE,18
19,398.93005137,402.679626465,394.458943685,402.893506698,406.355682373,399.412187364,405.512463979,409.004333496,403.560886383,402.211817001,404.631408691,400.681652362,ADM2,ZWE_ADM2_1_3_3_19,Bubi,ADM2,2,19,ZWE,19
20,399.941824958,401.344369071,395.281280518,405.186606898,408.324737549,401.76804783,406.104455914,407.071350097,403.602981567,402.459886469,403.086222929,400.10447106,ADM2,ZWE_ADM2_1_3_3_20,Gweru,ADM2,2,20,ZWE,20
21,400.71505401,401.420694987,400.263824463,404.429083716,405.633097331,403.264646115,406.26585654,406.774758475,405.386403097,402.629818688,403.009318034,402.504333496,ADM2,ZWE_ADM2_1_3_3_21,Redcliff,ADM2,2,21,ZWE,21
22,398.468634979,401.777908228,396.216323853,403.363537458,405.92906189,401.192632039,406.236161671,408.374755859,402.910421099,402.023897044,406.416342163,398.308067322,ADM2,ZWE_ADM2_1_3_3_22,Bulilima,ADM2,2,22,ZWE,22
23,398.677891799,401.777908228,396.762891172,403.679204791,406.175094604,401.192632039,406.233438853,407.836353217,402.821576093,402.277420287,406.839508056,396.867380779,ADM2,ZWE_ADM2_1_3_3_23,Tsholotsho,ADM2,2,23,ZWE,23
24,399.711541121,403.966491698,394.946164218,403.435540896,404.927557373,401.674617767,406.456112058,408.461199951,403.637817383,402.182000917,406.778106689,400.087463379,ADM2,ZWE_ADM2_1_3_3_24,Matobo,ADM2,2,24,ZWE,24
25,398.605240628,401.478308783,396.793304443,403.225392031,405.039855957,401.84072876,405.795768049,406.798309326,404.649383545,401.609494005,402.678359986,400.707595825,ADM2,ZWE_ADM2_1_3_3_25,Bulawayo,ADM2,2,25,ZWE,25
26,400.744054088,403.217315674,396.793304443,403.863178677,406.355682373,400.655601502,406.704375565,409.004333496,404.133743286,402.721573164,404.808654785,400.697262234,ADM2,ZWE_ADM2_1_3_3_26,Umguza,ADM2,2,26,ZWE,26
27,397.86248237,400.660461426,395.803833008,403.651308959,404.747948476,402.269537353,406.079754291,407.683686998,403.626556396,402.681846231,405.20518341,400.944557913,ADM2,ZWE_ADM2_1_3_3_27,Mangwe,ADM2,2,27,ZWE,27
28,397.072939673,398.239298503,396.216323853,404.009303317,404.281599634,403.849903994,406.162019974,406.407201197,406.013671797,402.555247718,402.80648617,402.327590943,ADM2,ZWE_ADM2_1_3_3_28,Plumtree,ADM2,2,28,ZWE,28
29,399.52066173,399.684129502,399.337962459,403.133460395,403.468582153,402.833614604,406.920719672,407.953794207,405.996389805,401.08501473,401.216135661,400.967695999,ADM2,ZWE_ADM2_1_3_3_29,Gwanda Urban,ADM2,2,29,ZWE,29
30,400.002677495,401.671925863,396.084218344,404.159053593,408.645324707,397.622589111,406.378682811,408.465848796,403.4938182,402.192900998,403.349899837,400.068201819,ADM2,ZWE_ADM2_1_3_3_30,Mberengwa,ADM2,2,30,ZWE,30
31,400.264272166,401.9737854,396.195220948,402.316085972,408.603057861,397.622589111,405.545845087,407.102050781,403.4938182,401.935059538,402.949005127,399.842564901,ADM2,ZWE_ADM2_1_3_3_31,Zvishavane,ADM2,2,31,ZWE,31
32,398.919603664,401.69152832,396.218946669,404.083873865,405.830612889,400.328750611,405.813174231,407.380282932,401.724389649,401.825357271,403.576730144,399.196380615,ADM2,ZWE_ADM2_1_3_3_32,Gutu,ADM2,2,32,ZWE,32
33,399.555006726,402.605506897,394.688394166,402.864692644,406.299184164,400.189270019,404.832998695,406.63394165,402.783059692,401.468109441,402.842230225,399.950035731,ADM2,ZWE_ADM2_1_3_3_33,Shurugwi,ADM2,2,33,ZWE,33
34,397.661545243,401.388132731,395.149261476,402.591152749,404.809428968,397.30569458,405.187542987,406.689987846,403.421793021,401.040970536,403.43480835,399.412952546,ADM2,ZWE_ADM2_1_3_3_34,Chivi,ADM2,2,34,ZWE,34
