asdf_id,oco2_xco2_yearly.2015.mean,oco2_xco2_yearly.2015.max,oco2_xco2_yearly.2015.min,oco2_xco2_yearly.2017.mean,oco2_xco2_yearly.2017.max,oco2_xco2_yearly.2017.min,oco2_xco2_yearly.2018.mean,oco2_xco2_yearly.2018.max,oco2_xco2_yearly.2018.min,oco2_xco2_yearly.2016.mean,oco2_xco2_yearly.2016.max,oco2_xco2_yearly.2016.min,adm,gbid,Name,Level,adm_int,feature_id,iso,gqid
53,400.209490075,400.6949113,399.642465958,406.693223942,408.536135148,403.828691795,406.796338675,407.078415068,406.555556768,402.017162217,404.10295759,400.880546963,ADM2,LBR_ADM2_1_3_3_53,Golakonneh,ADM2,2,53,LBR,53
54,401.517744963,401.850248078,401.203741731,406.007222021,406.744816336,405.234968795,407.400579261,407.569835956,407.230948815,403.522706219,406.61026001,399.611450195,ADM2,LBR_ADM2_1_3_3_54,Gounwolaila,ADM2,2,54,LBR,54
55,398.637328444,399.298357591,398.438510933,404.733352752,404.861338514,404.622838446,404.268342278,405.482330322,403.321263631,401.311434105,401.766080452,401.020666412,ADM2,LBR_ADM2_1_3_3_55,Grand Cess Wedabo,ADM2,2,55,LBR,55
56,398.978830829,399.62533022,397.707561916,406.041477784,406.416921343,405.775199384,406.802209073,407.862579346,405.858817653,405.171567731,405.336455773,404.093578339,ADM2,LBR_ADM2_1_3_3_56,Greater Monrovia,ADM2,2,56,LBR,56
57,400.416106584,400.428203017,400.225861359,404.099054737,404.576782227,403.611458915,405.747990918,408.464041137,405.654305753,403.311232931,403.509009901,403.100490642,ADM2,LBR_ADM2_1_3_3_57,Greenville,ADM2,2,57,LBR,57
58,398.366926914,399.199132697,398.149207903,404.472908831,404.786122813,404.006198346,404.636978069,405.983506298,403.550064964,401.910912236,402.348748132,401.533347205,ADM2,LBR_ADM2_1_3_3_58,Gwelekpoken,ADM2,2,58,LBR,58
59,399.516156923,399.661371091,399.400350538,402.364987284,403.658631079,401.340186016,405.559407102,406.884971268,404.334904287,402.481546481,403.138090685,401.858839925,ADM2,LBR_ADM2_1_3_3_59,Harper,ADM2,2,59,LBR,59
60,399.363739748,399.606800965,399.055480004,403.314905907,403.681606265,403.148583872,406.517299433,407.868552653,405.063535563,403.100574298,403.639520554,402.429068887,ADM2,LBR_ADM2_1_3_3_60,Jaedae,ADM2,2,60,LBR,60
61,399.169210992,399.616494329,398.53759334,402.866426504,403.434455363,402.302916011,404.85155808,407.462412516,403.451629638,402.186206242,403.028289795,401.558335596,ADM2,LBR_ADM2_1_3_3_61,Jeadepo,ADM2,2,61,LBR,61
62,400.102914862,401.588899108,398.087530859,402.922025874,403.556892537,402.359571225,405.593806584,405.718821389,405.446011679,400.974574282,401.246553499,400.618174132,ADM2,LBR_ADM2_1_3_3_62,Jo River,ADM2,2,62,LBR,62
63,402.017473021,403.150680542,400.00213397,405.364317624,406.212051863,404.487871339,406.300982295,407.059313965,405.167027987,403.585579592,404.990380859,401.582511902,ADM2,LBR_ADM2_1_3_3_63,Jorquelleh,ADM2,2,63,LBR,63
64,400.093308082,400.434102163,399.968940049,402.428295685,403.407500349,401.835388184,405.660604101,407.431134033,405.056473776,402.555052283,403.116670102,402.154584317,ADM2,LBR_ADM2_1_3_3_64,Juarzon,ADM2,2,64,LBR,64
65,400.943444375,401.712544856,400.076219783,404.715618011,405.466561383,404.219595892,406.884315678,407.273578643,406.224561055,402.10658265,403.393197833,400.673695042,ADM2,LBR_ADM2_1_3_3_65,Kakata,ADM2,2,65,LBR,65
66,399.047977951,399.480342563,398.761330389,404.653211759,404.841831724,404.183064976,406.031209725,407.882413793,404.792506953,402.421214973,403.04664497,401.998813699,ADM2,LBR_ADM2_1_3_3_66,Karluway No. 1,ADM2,2,66,LBR,66
67,399.382611266,399.653767595,399.221176851,404.43331784,404.841831724,403.890995059,406.33690928,407.571375266,404.56370562,402.544032592,402.976960986,401.928826812,ADM2,LBR_ADM2_1_3_3_67,Karluway No. 2,ADM2,2,67,LBR,67
68,400.234154713,400.681698599,399.724424913,406.883085698,407.592472933,405.608818193,407.060022045,407.23839909,406.464736704,403.993880089,404.776722875,402.893825663,ADM2,LBR_ADM2_1_3_3_68,Klay,ADM2,2,68,LBR,68
69,399.275816388,400.57868901,398.283721924,404.486318425,404.963792372,404.083751749,405.132514493,405.903346722,404.65139969,400.665506801,401.582511902,399.985499064,ADM2,LBR_ADM2_1_3_3_69,Kokoyah,ADM2,2,69,LBR,69
70,401.249391359,402.34835216,400.545356369,405.559298363,406.543126193,404.630094708,407.209865396,408.604599317,406.22845459,403.013129044,404.703426789,401.241113745,ADM2,LBR_ADM2_1_3_3_70,Kolahun,ADM2,2,70,LBR,70
71,398.409145989,398.727562637,397.960049122,401.699455919,403.000640815,401.058693248,407.789381333,410.712275025,404.628097873,402.610614393,403.544365293,401.419866208,ADM2,LBR_ADM2_1_3_3_71,Konobo,ADM2,2,71,LBR,71
72,401.864001148,403.150680542,400.953423947,405.229051827,406.054464929,404.610610962,406.064399473,406.889343262,405.167869538,404.024681022,404.990380859,402.770111367,ADM2,LBR_ADM2_1_3_3_72,Kpaai,ADM2,2,72,LBR,72
73,399.627388824,399.85669319,399.495055529,405.086010638,405.550632995,404.320864077,405.062715136,406.172698975,404.533585031,402.674010127,403.492062174,399.240036011,ADM2,LBR_ADM2_1_3_3_73,Kparblee,ADM2,2,73,LBR,73
74,399.933990053,400.428203017,399.422301611,403.309657521,404.576782227,402.472625733,407.714126871,409.496948242,405.654305753,403.075402356,403.582296604,402.529248296,ADM2,LBR_ADM2_1_3_3_74,Kpayan,ADM2,2,74,LBR,74
75,398.648915027,398.868475229,398.508841566,404.183090828,404.45916748,403.967477756,403.896231724,404.670050048,403.589516703,401.505946024,401.829847979,401.230627072,ADM2,LBR_ADM2_1_3_3_75,Kpi,ADM2,2,75,LBR,75
76,400.165814068,401.269355774,399.159824064,401.801164932,403.260455177,401.198150635,405.355963682,405.793659442,404.697981299,401.959820225,402.657707037,401.236658188,ADM2,LBR_ADM2_1_3_3_76,Kulu Shaw Boe,ADM2,2,76,LBR,76
77,401.124690447,401.168231522,401.022858938,406.067024698,406.524475945,405.626294831,406.889299546,407.453005141,406.259769589,404.158005295,404.383930918,403.946716986,ADM2,LBR_ADM2_1_3_3_77,Leewehpea-Mahn,ADM2,2,77,LBR,77
78,399.454712554,399.844228445,399.220920949,403.829592574,404.271138218,403.499949929,407.307935963,408.422421357,406.269301351,403.443124537,403.945135934,402.818329135,ADM2,LBR_ADM2_1_3_3_78,Lower Jloh,ADM2,2,78,LBR,78
79,399.228793721,399.751680307,398.701684194,405.341139309,405.953142594,404.18830643,406.099321895,406.920837402,405.474374848,404.586362823,405.336455773,403.614620556,ADM2,LBR_ADM2_1_3_3_79,Mambah Kaba,ADM2,2,79,LBR,79
80,401.259869816,401.681884766,400.933525864,405.662090957,406.503555486,405.059701519,406.431101898,407.19315504,404.786402324,404.305619537,404.596434783,403.667254508,ADM2,LBR_ADM2_1_3_3_80,Meinpea-Mahn,ADM2,2,80,LBR,80
