asdf_id,oco2_xco2_yearly.2015.mean,oco2_xco2_yearly.2015.max,oco2_xco2_yearly.2015.min,oco2_xco2_yearly.2017.mean,oco2_xco2_yearly.2017.max,oco2_xco2_yearly.2017.min,oco2_xco2_yearly.2018.mean,oco2_xco2_yearly.2018.max,oco2_xco2_yearly.2018.min,oco2_xco2_yearly.2016.mean,oco2_xco2_yearly.2016.max,oco2_xco2_yearly.2016.min,adm,gbid,Name,Level,adm_int,feature_id,iso,gqid
91,400.220969051,402.746063232,397.995368509,404.111232517,407.387077275,401.01707628,406.145731502,407.747281161,405.432898967,402.790523363,405.149291992,399.017337799,ADM2,TZA_ADM2_1_3_3_91,Ikungi,ADM2,2,91,TZA,91
92,399.844855917,400.806111653,398.331315994,405.378720238,408.440307617,403.226578712,406.482088025,407.157256591,405.713925934,403.12494251,404.634990692,402.115384389,ADM2,TZA_ADM2_1_3_3_92,Ileje,ADM2,2,92,TZA,92
93,399.134593691,402.567346191,395.812805177,403.910853413,406.028808594,402.021435968,406.161321482,408.648376465,403.046051025,402.411714973,404.269523621,399.90541687,ADM2,TZA_ADM2_1_3_3_93,Ludewa,ADM2,2,93,TZA,93
94,400.145328986,401.215708415,398.521636963,404.244691843,405.316580636,403.258851893,406.757983541,408.218104771,405.41217041,402.830183718,403.222692779,401.163524628,ADM2,TZA_ADM2_1_3_3_94,Mafinga Township Authority,ADM2,2,94,TZA,94
95,400.404176746,401.393900553,398.482751465,403.72965449,405.362163086,402.842285156,408.314921265,409.114044189,406.728756374,401.181635292,401.768566398,400.244609451,ADM2,TZA_ADM2_1_3_3_95,Kahama Township Authority,ADM2,2,95,TZA,95
96,399.794599716,401.256869507,398.689853244,406.027277516,406.724945068,404.273785401,406.934444012,407.374303182,406.614624023,404.787699951,405.131713867,404.569503784,ADM2,TZA_ADM2_1_3_3_96,Morogoro Urban,ADM2,2,96,TZA,96
97,399.697847898,400.48111206,399.125043354,403.74399518,404.068175634,403.299375807,407.65934418,408.503819784,406.729062398,402.554166638,402.984008789,401.985559082,ADM2,TZA_ADM2_1_3_3_97,Mtwara Urban,ADM2,2,97,TZA,97
98,399.382128194,400.143069797,399.064943102,405.362063577,405.584911924,405.160326871,407.710230548,407.848908396,407.60596073,401.11524164,401.236846655,401.005291749,ADM2,TZA_ADM2_1_3_3_98,Musoma Urban,ADM2,2,98,TZA,98
99,398.723036143,402.822753906,393.151580812,404.092804716,406.207855225,399.783721924,406.740453196,410.333454132,402.796386719,402.958892366,405.559764467,397.110972086,ADM2,TZA_ADM2_1_3_3_99,Namtumbo,ADM2,2,99,TZA,99
100,399.908743048,400.509170532,399.11104838,403.992699252,405.249660334,403.368870359,406.427121618,406.659374503,406.140858299,402.219049883,402.868918457,401.103121338,ADM2,TZA_ADM2_1_3_3_100,Ngara,ADM2,2,100,TZA,100
101,398.625628484,403.385162354,395.317016602,404.281391619,406.336623551,402.71107483,406.37304332,410.311813355,403.63381958,402.982715461,405.731735229,400.285653687,ADM2,TZA_ADM2_1_3_3_101,Ngorongoro,ADM2,2,101,TZA,101
102,399.646003517,402.840484619,397.724937439,405.872874869,406.771850586,404.951007843,406.675722659,408.293243408,404.227260844,401.594947792,403.318593343,400.545176188,ADM2,TZA_ADM2_1_3_3_102,Ruangwa,ADM2,2,102,TZA,102
103,400.535193818,402.752335258,397.819254557,403.641122378,406.336212159,400.048675537,405.696540252,408.11932373,401.864135742,402.438278067,404.697967529,398.719329835,ADM2,TZA_ADM2_1_3_3_103,Rufiji,ADM2,2,103,TZA,103
104,399.781162766,402.581344605,398.253863525,404.08384116,405.378387451,403.303349813,405.869797648,407.363803863,404.837402344,401.585030456,402.195294698,400.270731608,ADM2,TZA_ADM2_1_3_3_104,Sengerema,ADM2,2,104,TZA,104
105,399.550180359,403.503814697,396.531579591,403.88787039,405.665988159,402.488616943,406.314595501,409.085174561,404.384436974,401.955947523,404.614280701,399.672058105,ADM2,TZA_ADM2_1_3_3_105,Sikonge,ADM2,2,105,TZA,105
106,399.271605607,401.065822255,397.001373291,404.741119737,406.237425741,401.797608721,407.307581598,408.754150391,405.203104271,403.161568234,404.374581173,401.21293117,ADM2,TZA_ADM2_1_3_3_106,Uvinza,ADM2,2,106,TZA,106
107,399.195404254,402.604866028,397.0893514,404.978887454,406.772586822,403.577604748,405.358392566,406.665679418,404.140165742,403.506627153,405.178970337,401.820286342,ADM2,TZA_ADM2_1_3_3_107,Arusha,ADM2,2,107,TZA,107
108,399.64184106,404.727264404,397.939318029,403.471344282,405.812194824,401.844704076,406.556213315,408.208355392,404.79839325,402.297528431,403.658005415,399.840298196,ADM2,TZA_ADM2_1_3_3_108,Bahi,ADM2,2,108,TZA,108
109,399.466662268,400.583374023,398.431727939,405.006988705,406.224599202,403.754558857,407.57303884,408.382965088,406.020961217,403.797225085,406.276153564,400.442674256,ADM2,TZA_ADM2_1_3_3_109,Buhigwe,ADM2,2,109,TZA,109
110,399.040018968,399.16490573,398.821162987,403.354872789,403.548291749,403.058184358,404.497338981,404.648374403,404.335330086,402.074765043,402.113515949,402.002679243,ADM2,TZA_ADM2_1_3_3_110,Bukoba Urban,ADM2,2,110,TZA,110
