asdf_id,oco2_xco2_yearly.2015.mean,oco2_xco2_yearly.2015.max,oco2_xco2_yearly.2015.min,oco2_xco2_yearly.2017.mean,oco2_xco2_yearly.2017.max,oco2_xco2_yearly.2017.min,oco2_xco2_yearly.2018.mean,oco2_xco2_yearly.2018.max,oco2_xco2_yearly.2018.min,oco2_xco2_yearly.2016.mean,oco2_xco2_yearly.2016.max,oco2_xco2_yearly.2016.min,adm,gbid,Name,Level,adm_int,feature_id,iso,gqid
477,402.776399021,404.449157715,399.50222168,405.999521643,408.121676358,403.500732422,408.486354753,411.381462177,403.906499689,402.983454301,405.061284928,401.267440796,ADM2,NGA_ADM2_1_3_3_477,Pategi,ADM2,2,477,NGA,477
478,399.636968543,399.670571992,399.065709895,407.548284466,407.755464994,407.536097376,406.146290419,406.148480225,406.109063721,404.236299944,404.246880668,404.056427625,ADM2,NGA_ADM2_1_3_3_478,Agege,ADM2,2,478,NGA,478
479,399.383639249,399.383639249,399.383639249,408.094575092,408.094575092,408.094575092,406.672804769,406.672804769,406.672804769,403.284211901,403.284211901,403.284211901,ADM2,NGA_ADM2_1_3_3_479,Ajeromi-Ifelodun,ADM2,2,479,NGA,479
480,399.002377066,399.670571992,398.317381426,407.950064924,408.31394271,407.536097376,406.313618817,406.662682088,406.109063721,404.101967648,404.251568386,403.410629709,ADM2,NGA_ADM2_1_3_3_480,Alimosho,ADM2,2,480,NGA,480
481,399.383639249,399.383639249,399.383639249,408.094575092,408.094575092,408.094575092,406.672804769,406.672804769,406.672804769,403.284211901,403.284211901,403.284211901,ADM2,NGA_ADM2_1_3_3_481,Apapa,ADM2,2,481,NGA,481
482,399.46364549,399.670571992,399.065709895,407.611144191,407.755464994,407.536097376,406.134995632,406.148480225,406.109063721,404.181725681,404.246880668,404.056427625,ADM2,NGA_ADM2_1_3_3_482,Ifako-Ijaye,ADM2,2,482,NGA,482
483,399.591658317,399.670571992,399.527105621,407.689692705,407.815336234,407.536097376,406.292682577,406.410642497,406.148480225,403.786900845,404.246880668,403.410629709,ADM2,NGA_ADM2_1_3_3_483,Ikeja,ADM2,2,483,NGA,483
484,399.520866766,399.527105621,399.383639249,407.827479364,408.094575092,407.815336234,406.422043024,406.672804769,406.410642497,403.405132237,403.410629709,403.284211901,ADM2,NGA_ADM2_1_3_3_484,Mushin,ADM2,2,484,NGA,484
485,399.343880508,399.527105621,398.778777152,407.910709498,408.31394271,407.815336234,406.434329842,406.672804769,406.371225993,403.610976264,404.251568386,403.284211901,ADM2,NGA_ADM2_1_3_3_485,Oshodi-Isolo,ADM2,2,485,NGA,485
486,399.430048596,399.527105621,399.383639249,408.004245263,408.094575092,407.815336234,406.587998974,406.672804769,406.410642497,403.325106278,403.410629709,403.284211901,ADM2,NGA_ADM2_1_3_3_486,Surulere,ADM2,2,486,NGA,486
